,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0,2.7202941017470885,0.8366600265340756,0.0,1.378404875209022,0.27568097504180444,3.3166247903554,5.830951894845301,0.9988993943335835,1.8734993995195195,0.7483314773547883,3.0659419433511785,2.23606797749979
1,2.792848008753788,0.938083151964686,0.0,1.61245154965971,0.31304951684997057,5.0,8.18535277187245,0.9983987179478948,1.7888543819998317,0.8246211251235321,3.1304951684997055,2.23606797749979
2,2.792848008753788,0.8717797887081347,0.2,1.51657508881031,0.30331501776206204,3.872983346207417,7.3484692283495345,0.9984988733093293,1.8055470085267789,0.806225774829855,3.1304951684997055,2.23606797749979
3,3.3466401061363023,0.5291502622129182,0.7483314773547883,1.378404875209022,0.27386127875258304,4.123105625617661,7.745966692414834,0.9989994994993742,1.7776388834631178,0.7615773105863908,3.1304951684997055,2.449489742783178
4,2.7202941017470885,0.8366600265340756,0.0,1.378404875209022,0.27568097504180444,3.3166247903554,5.830951894845301,0.9988993943335835,1.8734993995195195,0.7483314773547883,3.0659419433511785,2.23606797749979
5,2.7202941017470885,0.812403840463596,0.0,1.3416407864998738,0.27386127875258304,3.605551275463989,6.324555320336759,0.9988993943335835,1.8734993995195195,0.7483314773547883,3.0659419433511785,2.23606797749979
6,2.8106938645110393,0.7745966692414834,0.2449489742783178,1.2649110640673518,0.26267851073127396,3.872983346207417,7.681145747868608,0.9981983770774224,1.816590212458495,0.6782329983125268,3.0659419433511785,2.23606797749979
7,2.701851217221259,0.806225774829855,0.0,1.0954451150103321,0.25495097567963926,3.872983346207417,4.58257569495584,0.9972963451251589,1.841195263952197,0.6855654600401044,3.1622776601683795,2.6457513110645907
8,2.792848008753788,0.7615773105863908,0.1414213562373095,1.4142135623730951,0.2701851217221259,3.0,4.242640687119285,0.9983987179478948,1.833030277982336,0.7549834435270749,3.082207001484488,2.6457513110645907
9,2.7386127875258306,0.7071067811865476,0.6,2.4698178070456938,0.2664582518894845,4.123105625617661,10.099504938362077,0.9988993943335835,1.8303005217723127,0.8944271909999159,3.24037034920393,2.23606797749979
10,2.588435821108957,0.7615773105863908,0.282842712474619,1.3416407864998738,0.31144823004794875,3.872983346207417,8.06225774829855,0.9979478944313676,1.8110770276274832,0.7348469228349535,3.03315017762062,2.23606797749979
11,2.7386127875258306,0.7071067811865476,0.6,2.4698178070456938,0.2664582518894845,4.123105625617661,10.099504938362077,0.9988993943335835,1.8303005217723127,0.8944271909999159,3.24037034920393,2.23606797749979
12,2.3664319132398464,0.7842193570679061,0.0,1.2649110640673518,0.29832867780352595,4.0,7.681145747868608,0.9971459271340378,1.8920887928424501,0.7211102550927979,3.146426544510455,2.23606797749979
13,2.792848008753788,0.7810249675906654,0.5385164807134504,1.2649110640673518,0.33763886032268264,3.0,5.385164807134504,0.9986991538997116,1.8055470085267789,1.2489995996796797,3.0166206257996713,2.23606797749979
14,2.9832867780352594,0.7874007874011811,0.4242640687119285,1.9493588689617927,0.41952353926806063,7.211102550927978,12.041594578792296,0.9992997548283498,1.7776388834631178,0.938083151964686,3.03315017762062,2.23606797749979
15,2.9832867780352594,0.7874007874011811,0.43588989435406733,1.9748417658131499,0.41231056256176607,7.14142842854285,12.165525060596439,0.9992997548283498,1.7804493814764855,0.9643650760992956,3.03315017762062,2.23606797749979
16,2.9154759474226504,0.5291502622129182,0.7483314773547883,1.3416407864998738,0.30331501776206204,5.916079783099616,10.14889156509222,0.9984487968844471,1.816590212458495,0.8660254037844386,3.24037034920393,2.6457513110645907
17,2.8460498941515415,0.7483314773547883,0.5291502622129182,1.3038404810405297,0.6066300355241241,4.0,7.483314773547883,0.9983987179478948,1.7635192088548397,1.131370849898476,3.0495901363953815,2.23606797749979
18,2.7202941017470885,0.7681145747868608,0.282842712474619,2.0976176963403033,0.29325756597230357,2.449489742783178,5.385164807134504,0.9986991538997116,1.8384776310850235,0.7071067811865476,3.0,2.0
19,2.8106938645110393,0.565685424949238,0.714142842854285,1.3416407864998738,0.5839520528262573,4.123105625617661,7.483314773547883,0.9984487968844471,1.7435595774162693,1.0392304845413265,3.03315017762062,2.449489742783178
20,2.9832867780352594,0.469041575982343,0.6928203230275509,1.3416407864998738,0.27748873851023215,5.385164807134504,7.745966692414834,0.9983987179478948,1.841195263952197,0.7280109889280518,3.0659419433511785,2.449489742783178
21,2.756809750418044,0.6244997998398398,0.5567764362830022,1.51657508881031,0.2863564212655271,4.795831523312719,8.426149773176359,0.9990995946350895,1.876166303929372,0.806225774829855,3.1144823004794873,2.23606797749979
22,2.8106938645110393,0.6557438524302001,0.458257569495584,1.2649110640673518,0.3255764119219941,3.1622776601683795,6.082762530298219,0.9982985525382675,1.7804493814764855,0.9539392014169457,3.082207001484488,2.23606797749979
